DIA,EVENTO,LOTE
2020-01-23 00:00:00,0,J_2-21-113
2020-01-23 00:00:00,1,J_3-21-117
2020-01-23 00:00:00,0,J_9-22-103
2020-01-23 00:00:00,1,J_9-22-81
2020-01-23 00:00:00,0,J_1-22-99
2020-01-23 00:00:00,1,J_4-22-95
2020-01-23 00:00:00,0,J_9-22-142
2020-01-23 00:00:00,1,J_3-22-74
2020-01-23 00:00:00,0,J_3-22-52
2020-01-23 00:00:00,1,J_9-22-70
2020-01-23 00:00:00,0,J_8-22-140
2020-01-23 00:00:00,0,J_5-23-104
2020-01-23 00:00:00,0,J_4-23-85
2020-01-23 00:00:00,0,J_2-23-28
2020-01-23 00:00:00,1,J_1-23-122
2020-01-23 00:00:00,1,J_6-24-111
2020-01-23 00:00:00,1,J_6-24-107
2020-01-23 00:00:00,1,J_1-24-99
2020-01-23 00:00:00,1,J_6-24-57
2020-01-23 00:00:00,1,J_6-25-79
2020-01-23 00:00:00,0,J_8-25-139
2020-01-23 00:00:00,0,J_1-25-109
2020-01-23 00:00:00,1,J_9-25-34
2020-01-23 00:00:00,0,J_1-26-87
2020-01-23 00:00:00,1,J_2-26-51
2020-01-23 00:00:00,1,J_3-26-142
2020-01-23 00:00:00,0,J_2-26-145
2020-01-23 00:00:00,1,J_2-27-130
2020-01-23 00:00:00,0,J_2-27-35
2020-01-23 00:00:00,0,J_2-27-114
2020-01-23 00:00:00,1,J_8-27-98
2020-01-23 00:00:00,0,J_4-27-54
2020-01-23 00:00:00,0,J_1-29-44
2020-01-23 00:00:00,0,J_9-29-147
2020-01-24 00:00:00,1,J_5-16-82
2020-01-24 00:00:00,0,J_9-16-149
2020-01-24 00:00:00,0,J_7-16-129
2020-01-24 00:00:00,0,J_3-16-62
2020-01-24 00:00:00,0,J_2-16-44
2020-01-24 00:00:00,0,J_8-17-130
2020-01-24 00:00:00,0,J_7-17-136
2020-01-24 00:00:00,1,J_8-17-89
2020-01-24 00:00:00,1,J_8-18-61
2020-01-24 00:00:00,0,J_2-18-41
2020-01-24 00:00:00,1,J_9-18-102
2020-01-24 00:00:00,1,J_9-18-91
2020-01-24 00:00:00,0,J_7-18-29
2020-01-24 00:00:00,1,J_5-18-133
2020-01-24 00:00:00,0,J_7-19-63
2020-01-24 00:00:00,0,J_8-19-50
2020-01-24 00:00:00,0,J_2-19-41
2020-01-24 00:00:00,0,J_5-20-130
2020-01-24 00:00:00,0,J_1-20-58
2020-01-24 00:00:00,0,J_6-20-78
2020-01-24 00:00:00,1,J_9-20-38
2020-01-24 00:00:00,0,J_3-20-83
2020-01-24 00:00:00,1,J_9-20-74
2020-01-24 00:00:00,0,J_2-21-113
2020-01-24 00:00:00,0,J_3-21-117
2020-01-24 00:00:00,0,J_9-22-103
2020-01-24 00:00:00,1,J_9-22-81
2020-01-24 00:00:00,0,J_1-22-99
2020-01-24 00:00:00,1,J_4-22-95
2020-01-24 00:00:00,0,J_9-22-142
2020-01-24 00:00:00,1,J_3-22-74
2020-01-24 00:00:00,1,J_3-22-52
2020-01-24 00:00:00,1,J_9-22-70
2020-01-24 00:00:00,0,J_8-22-140
2020-01-24 00:00:00,1,J_5-23-104
2020-01-24 00:00:00,1,J_4-23-85
2020-01-24 00:00:00,0,J_2-23-28
2020-01-24 00:00:00,1,J_1-23-122
2020-01-24 00:00:00,1,J_6-24-111
2020-01-24 00:00:00,1,J_6-24-107
2020-01-24 00:00:00,1,J_1-24-99
2020-01-24 00:00:00,1,J_6-24-57
2020-01-24 00:00:00,1,J_6-25-79
2020-01-24 00:00:00,1,J_8-25-139
2020-01-24 00:00:00,1,J_1-25-109
2020-01-24 00:00:00,0,J_9-25-34
2020-01-24 00:00:00,1,J_1-26-87
2020-01-24 00:00:00,0,J_2-26-51
2020-01-24 00:00:00,1,J_3-26-142
2020-01-24 00:00:00,0,J_2-26-145
2020-01-24 00:00:00,0,J_2-27-130
2020-01-24 00:00:00,0,J_2-27-35
2020-01-24 00:00:00,0,J_2-27-114
2020-01-24 00:00:00,0,J_8-27-98
2020-01-24 00:00:00,1,J_4-27-54
2020-01-24 00:00:00,1,J_1-29-44
2020-01-24 00:00:00,0,J_9-29-147
2020-01-24 00:00:00,1,J_5-30-134
2020-01-24 00:00:00,0,J_3-30-99
2020-01-24 00:00:00,0,J_2-30-149
2020-01-25 00:00:00,1,J_8-17-130
2020-01-25 00:00:00,1,J_7-17-136
2020-01-25 00:00:00,1,J_8-17-89
2020-01-25 00:00:00,0,J_8-18-61
2020-01-25 00:00:00,0,J_2-18-41
2020-01-25 00:00:00,0,J_9-18-102
2020-01-25 00:00:00,0,J_9-18-91
2020-01-25 00:00:00,1,J_7-18-29
2020-01-25 00:00:00,1,J_5-18-133
2020-01-25 00:00:00,0,J_7-19-63
2020-01-25 00:00:00,1,J_8-19-50
2020-01-25 00:00:00,0,J_2-19-41
2020-01-25 00:00:00,0,J_5-20-130
2020-01-25 00:00:00,1,J_1-20-58
2020-01-25 00:00:00,0,J_6-20-78
2020-01-25 00:00:00,0,J_9-20-38
2020-01-25 00:00:00,1,J_3-20-83
2020-01-25 00:00:00,0,J_9-20-74
2020-01-25 00:00:00,0,J_2-21-113
2020-01-25 00:00:00,1,J_3-21-117
2020-01-25 00:00:00,1,J_9-22-103
2020-01-25 00:00:00,1,J_9-22-81
2020-01-25 00:00:00,1,J_1-22-99
2020-01-25 00:00:00,0,J_4-22-95
2020-01-25 00:00:00,1,J_9-22-142
2020-01-25 00:00:00,1,J_3-22-74
2020-01-25 00:00:00,0,J_3-22-52
2020-01-25 00:00:00,1,J_9-22-70
2020-01-25 00:00:00,0,J_8-22-140
2020-01-25 00:00:00,0,J_5-23-104
2020-01-25 00:00:00,0,J_4-23-85
2020-01-25 00:00:00,0,J_2-23-28
2020-01-25 00:00:00,1,J_1-23-122
2020-01-25 00:00:00,1,J_6-24-111
2020-01-25 00:00:00,0,J_6-24-107
2020-01-25 00:00:00,0,J_1-24-99
2020-01-25 00:00:00,0,J_6-24-57
2020-01-25 00:00:00,1,J_6-25-79
2020-01-25 00:00:00,1,J_8-25-139
2020-01-25 00:00:00,0,J_1-25-109
2020-01-25 00:00:00,1,J_9-25-34
2020-01-25 00:00:00,1,J_1-26-87
2020-01-25 00:00:00,0,J_2-26-51
2020-01-25 00:00:00,0,J_3-26-142
2020-01-25 00:00:00,1,J_2-26-145
2020-01-25 00:00:00,0,J_2-27-130
2020-01-25 00:00:00,0,J_2-27-35
2020-01-25 00:00:00,0,J_2-27-114
2020-01-25 00:00:00,0,J_8-27-98
2020-01-25 00:00:00,1,J_4-27-54
2020-01-25 00:00:00,0,J_1-29-44
2020-01-25 00:00:00,0,J_9-29-147
2020-01-25 00:00:00,0,J_5-30-134
2020-01-25 00:00:00,1,J_3-30-99
2020-01-25 00:00:00,0,J_2-30-149
2020-01-25 00:00:00,0,J_2-31-130
2020-01-25 00:00:00,0,J_3-31-115
2020-01-25 00:00:00,0,J_2-31-43
2020-01-26 00:00:00,0,J_8-18-61
2020-01-26 00:00:00,1,J_2-18-41
2020-01-26 00:00:00,0,J_9-18-102
2020-01-26 00:00:00,1,J_9-18-91
2020-01-26 00:00:00,0,J_7-18-29
2020-01-26 00:00:00,0,J_5-18-133
2020-01-26 00:00:00,1,J_7-19-63
2020-01-26 00:00:00,1,J_8-19-50
2020-01-26 00:00:00,0,J_2-19-41
2020-01-26 00:00:00,0,J_5-20-130
2020-01-26 00:00:00,0,J_1-20-58
2020-01-26 00:00:00,1,J_6-20-78
2020-01-26 00:00:00,1,J_9-20-38
2020-01-26 00:00:00,1,J_3-20-83
2020-01-26 00:00:00,0,J_9-20-74
2020-01-26 00:00:00,0,J_2-21-113
2020-01-26 00:00:00,0,J_3-21-117
2020-01-26 00:00:00,0,J_9-22-103
2020-01-26 00:00:00,0,J_9-22-81
2020-01-26 00:00:00,1,J_1-22-99
2020-01-26 00:00:00,0,J_4-22-95
2020-01-26 00:00:00,0,J_9-22-142
2020-01-26 00:00:00,1,J_3-22-74
2020-01-26 00:00:00,0,J_3-22-52
2020-01-26 00:00:00,0,J_9-22-70
2020-01-26 00:00:00,1,J_8-22-140
2020-01-26 00:00:00,1,J_5-23-104
2020-01-26 00:00:00,0,J_4-23-85
2020-01-26 00:00:00,1,J_2-23-28
2020-01-26 00:00:00,1,J_1-23-122
2020-01-26 00:00:00,0,J_6-24-111
2020-01-26 00:00:00,0,J_6-24-107
2020-01-26 00:00:00,1,J_1-24-99
2020-01-26 00:00:00,1,J_6-24-57
2020-01-26 00:00:00,1,J_6-25-79
2020-01-26 00:00:00,0,J_8-25-139
2020-01-26 00:00:00,1,J_1-25-109
2020-01-26 00:00:00,1,J_9-25-34
2020-01-26 00:00:00,0,J_1-26-87
2020-01-26 00:00:00,0,J_2-26-51
2020-01-26 00:00:00,0,J_3-26-142
2020-01-26 00:00:00,0,J_2-26-145
2020-01-26 00:00:00,1,J_2-27-130
2020-01-26 00:00:00,1,J_2-27-35
2020-01-26 00:00:00,0,J_2-27-114
2020-01-26 00:00:00,0,J_8-27-98
2020-01-26 00:00:00,0,J_4-27-54
2020-01-26 00:00:00,0,J_1-29-44
2020-01-26 00:00:00,1,J_9-29-147
2020-01-26 00:00:00,0,J_5-30-134
2020-01-26 00:00:00,0,J_3-30-99
2020-01-26 00:00:00,0,J_2-30-149
2020-01-26 00:00:00,0,J_2-31-130
2020-01-26 00:00:00,1,J_3-31-115
2020-01-26 00:00:00,0,J_2-31-43
2020-01-26 00:00:00,1,J_6-32-101
2020-01-26 00:00:00,1,J_1-32-146
2020-01-26 00:00:00,0,J_9-32-42
2020-01-26 00:00:00,0,J_9-32-58
2020-01-26 00:00:00,0,J_2-32-103
2020-01-27 00:00:00,0,J_7-19-63
2020-01-27 00:00:00,0,J_8-19-50
2020-01-27 00:00:00,1,J_2-19-41
2020-01-27 00:00:00,1,J_5-20-130
2020-01-27 00:00:00,1,J_1-20-58
2020-01-27 00:00:00,1,J_6-20-78
2020-01-27 00:00:00,0,J_9-20-38
2020-01-27 00:00:00,0,J_3-20-83
2020-01-27 00:00:00,1,J_9-20-74
2020-01-27 00:00:00,0,J_2-21-113
2020-01-27 00:00:00,1,J_3-21-117
2020-01-27 00:00:00,1,J_9-22-103
2020-01-27 00:00:00,1,J_9-22-81
2020-01-27 00:00:00,1,J_1-22-99
2020-01-27 00:00:00,0,J_4-22-95
2020-01-27 00:00:00,0,J_9-22-142
2020-01-27 00:00:00,0,J_3-22-74
2020-01-27 00:00:00,0,J_3-22-52
2020-01-27 00:00:00,0,J_9-22-70
2020-01-27 00:00:00,0,J_8-22-140
2020-01-27 00:00:00,1,J_5-23-104
2020-01-27 00:00:00,1,J_4-23-85
2020-01-27 00:00:00,0,J_2-23-28
2020-01-27 00:00:00,1,J_1-23-122
2020-01-27 00:00:00,0,J_6-24-111
2020-01-27 00:00:00,1,J_6-24-107
2020-01-27 00:00:00,1,J_1-24-99
2020-01-27 00:00:00,0,J_6-24-57
2020-01-27 00:00:00,1,J_6-25-79
2020-01-27 00:00:00,1,J_8-25-139
2020-01-27 00:00:00,1,J_1-25-109
2020-01-27 00:00:00,1,J_9-25-34
2020-01-27 00:00:00,1,J_1-26-87
2020-01-27 00:00:00,1,J_2-26-51
2020-01-27 00:00:00,0,J_3-26-142
2020-01-27 00:00:00,1,J_2-26-145
2020-01-27 00:00:00,0,J_2-27-130
2020-01-27 00:00:00,0,J_2-27-35
2020-01-27 00:00:00,1,J_2-27-114
2020-01-27 00:00:00,1,J_8-27-98
2020-01-27 00:00:00,0,J_4-27-54
2020-01-27 00:00:00,1,J_1-29-44
2020-01-27 00:00:00,0,J_9-29-147
2020-01-27 00:00:00,0,J_5-30-134
2020-01-27 00:00:00,1,J_3-30-99
2020-01-27 00:00:00,0,J_2-30-149
2020-01-27 00:00:00,0,J_2-31-130
2020-01-27 00:00:00,0,J_3-31-115
2020-01-27 00:00:00,0,J_2-31-43
2020-01-27 00:00:00,0,J_6-32-101
2020-01-27 00:00:00,1,J_1-32-146
2020-01-27 00:00:00,0,J_9-32-42
2020-01-27 00:00:00,0,J_9-32-58
2020-01-27 00:00:00,1,J_2-32-103
2020-01-27 00:00:00,0,J_4-33-32
2020-01-28 00:00:00,1,J_5-20-130
2020-01-28 00:00:00,1,J_1-20-58
2020-01-28 00:00:00,1,J_6-20-78
2020-01-28 00:00:00,0,J_9-20-38
2020-01-28 00:00:00,1,J_3-20-83
2020-01-28 00:00:00,1,J_9-20-74
2020-01-28 00:00:00,1,J_2-21-113
2020-01-28 00:00:00,0,J_3-21-117
2020-01-28 00:00:00,0,J_9-22-103
2020-01-28 00:00:00,1,J_9-22-81
2020-01-28 00:00:00,0,J_1-22-99
2020-01-28 00:00:00,0,J_4-22-95
2020-01-28 00:00:00,0,J_9-22-142
2020-01-28 00:00:00,0,J_3-22-74
2020-01-28 00:00:00,0,J_3-22-52
2020-01-28 00:00:00,1,J_9-22-70
2020-01-28 00:00:00,0,J_8-22-140
2020-01-28 00:00:00,0,J_5-23-104
2020-01-28 00:00:00,0,J_4-23-85
2020-01-28 00:00:00,1,J_2-23-28
2020-01-28 00:00:00,1,J_1-23-122
2020-01-28 00:00:00,0,J_6-24-111
2020-01-28 00:00:00,1,J_6-24-107
2020-01-28 00:00:00,0,J_1-24-99
2020-01-28 00:00:00,0,J_6-24-57
2020-01-28 00:00:00,1,J_6-25-79
2020-01-28 00:00:00,0,J_8-25-139
2020-01-28 00:00:00,0,J_1-25-109
2020-01-28 00:00:00,1,J_9-25-34
2020-01-28 00:00:00,1,J_1-26-87
2020-01-28 00:00:00,0,J_2-26-51
2020-01-28 00:00:00,1,J_3-26-142
2020-01-28 00:00:00,0,J_2-26-145
2020-01-28 00:00:00,1,J_2-27-130
2020-01-28 00:00:00,0,J_2-27-35
2020-01-28 00:00:00,1,J_2-27-114
2020-01-28 00:00:00,0,J_8-27-98
2020-01-28 00:00:00,1,J_4-27-54
2020-01-28 00:00:00,0,J_1-29-44
2020-01-28 00:00:00,1,J_9-29-147
2020-01-28 00:00:00,0,J_5-30-134
2020-01-28 00:00:00,0,J_3-30-99
2020-01-28 00:00:00,1,J_2-30-149
2020-01-28 00:00:00,0,J_2-31-130
2020-01-28 00:00:00,0,J_3-31-115
2020-01-28 00:00:00,1,J_2-31-43
2020-01-28 00:00:00,1,J_6-32-101
2020-01-28 00:00:00,0,J_1-32-146
2020-01-28 00:00:00,0,J_9-32-42
2020-01-28 00:00:00,0,J_9-32-58
2020-01-28 00:00:00,1,J_2-32-103
2020-01-28 00:00:00,1,J_4-33-32
2020-01-28 00:00:00,1,J_8-34-77
2020-01-28 00:00:00,0,J_5-34-37
2020-01-28 00:00:00,0,J_9-34-37
2020-01-28 00:00:00,0,J_6-34-50
2020-01-28 00:00:00,0,J_1-34-50
2020-01-28 00:00:00,1,J_2-34-78
2020-01-29 00:00:00,1,J_2-21-113
2020-01-29 00:00:00,0,J_3-21-117
2020-01-29 00:00:00,1,J_9-22-103
2020-01-29 00:00:00,1,J_9-22-81
2020-01-29 00:00:00,0,J_1-22-99
2020-01-29 00:00:00,0,J_4-22-95
2020-01-29 00:00:00,0,J_9-22-142
2020-01-29 00:00:00,0,J_3-22-74
2020-01-29 00:00:00,0,J_3-22-52
2020-01-29 00:00:00,0,J_9-22-70
2020-01-29 00:00:00,0,J_8-22-140
2020-01-29 00:00:00,0,J_5-23-104
2020-01-29 00:00:00,1,J_4-23-85
2020-01-29 00:00:00,0,J_2-23-28
2020-01-29 00:00:00,0,J_1-23-122
2020-01-29 00:00:00,0,J_6-24-111
2020-01-29 00:00:00,1,J_6-24-107
2020-01-29 00:00:00,1,J_1-24-99
2020-01-29 00:00:00,0,J_6-24-57
2020-01-29 00:00:00,0,J_6-25-79
2020-01-29 00:00:00,0,J_8-25-139
2020-01-29 00:00:00,0,J_1-25-109
2020-01-29 00:00:00,1,J_9-25-34
2020-01-29 00:00:00,1,J_1-26-87
2020-01-29 00:00:00,0,J_2-26-51
2020-01-29 00:00:00,0,J_3-26-142
2020-01-29 00:00:00,0,J_2-26-145
2020-01-29 00:00:00,0,J_2-27-130
2020-01-29 00:00:00,1,J_2-27-35
2020-01-29 00:00:00,0,J_2-27-114
2020-01-29 00:00:00,0,J_8-27-98
2020-01-29 00:00:00,1,J_4-27-54
2020-01-29 00:00:00,0,J_1-29-44
2020-01-29 00:00:00,0,J_9-29-147
2020-01-29 00:00:00,0,J_5-30-134
2020-01-29 00:00:00,1,J_3-30-99
2020-01-29 00:00:00,0,J_2-30-149
2020-01-29 00:00:00,0,J_2-31-130
2020-01-29 00:00:00,1,J_3-31-115
2020-01-29 00:00:00,0,J_2-31-43
2020-01-29 00:00:00,0,J_6-32-101
2020-01-29 00:00:00,0,J_1-32-146
2020-01-29 00:00:00,1,J_9-32-42
2020-01-29 00:00:00,1,J_9-32-58
2020-01-29 00:00:00,0,J_2-32-103
2020-01-29 00:00:00,0,J_4-33-32
2020-01-29 00:00:00,0,J_8-34-77
2020-01-29 00:00:00,0,J_5-34-37
2020-01-29 00:00:00,0,J_9-34-37
2020-01-29 00:00:00,0,J_6-34-50
2020-01-29 00:00:00,0,J_1-34-50
2020-01-29 00:00:00,0,J_2-34-78
2020-01-29 00:00:00,0,J_2-35-40
2020-01-30 00:00:00,1,J_9-22-103
2020-01-30 00:00:00,1,J_9-22-81
2020-01-30 00:00:00,1,J_1-22-99
2020-01-30 00:00:00,0,J_4-22-95
2020-01-30 00:00:00,0,J_9-22-142
2020-01-30 00:00:00,1,J_3-22-74
2020-01-30 00:00:00,1,J_3-22-52
2020-01-30 00:00:00,0,J_9-22-70
2020-01-30 00:00:00,1,J_8-22-140
2020-01-30 00:00:00,0,J_5-23-104
2020-01-30 00:00:00,1,J_4-23-85
2020-01-30 00:00:00,0,J_2-23-28
2020-01-30 00:00:00,1,J_1-23-122
2020-01-30 00:00:00,0,J_6-24-111
2020-01-30 00:00:00,1,J_6-24-107
2020-01-30 00:00:00,0,J_1-24-99
2020-01-30 00:00:00,1,J_6-24-57
2020-01-30 00:00:00,0,J_6-25-79
2020-01-30 00:00:00,0,J_8-25-139
2020-01-30 00:00:00,0,J_1-25-109
2020-01-30 00:00:00,0,J_9-25-34
2020-01-30 00:00:00,0,J_1-26-87
2020-01-30 00:00:00,1,J_2-26-51
2020-01-30 00:00:00,1,J_3-26-142
2020-01-30 00:00:00,0,J_2-26-145
2020-01-30 00:00:00,0,J_2-27-130
2020-01-30 00:00:00,1,J_2-27-35
2020-01-30 00:00:00,0,J_2-27-114
2020-01-30 00:00:00,1,J_8-27-98
2020-01-30 00:00:00,0,J_4-27-54
2020-01-30 00:00:00,1,J_1-29-44
2020-01-30 00:00:00,1,J_9-29-147
2020-01-30 00:00:00,1,J_5-30-134
2020-01-30 00:00:00,1,J_3-30-99
2020-01-30 00:00:00,0,J_2-30-149
2020-01-30 00:00:00,1,J_2-31-130
2020-01-30 00:00:00,1,J_3-31-115
2020-01-30 00:00:00,1,J_2-31-43
2020-01-30 00:00:00,0,J_6-32-101
2020-01-30 00:00:00,1,J_1-32-146
2020-01-30 00:00:00,0,J_9-32-42
2020-01-30 00:00:00,0,J_9-32-58
2020-01-30 00:00:00,0,J_2-32-103
2020-01-30 00:00:00,0,J_4-33-32
2020-01-30 00:00:00,0,J_8-34-77
2020-01-30 00:00:00,1,J_5-34-37
2020-01-30 00:00:00,1,J_9-34-37
2020-01-30 00:00:00,1,J_6-34-50
2020-01-30 00:00:00,0,J_1-34-50
2020-01-30 00:00:00,0,J_2-34-78
2020-01-30 00:00:00,0,J_2-35-40
2020-01-30 00:00:00,1,J_4-36-38
2020-01-30 00:00:00,0,J_5-36-53
2020-01-30 00:00:00,1,J_9-36-118
2020-01-30 00:00:00,1,J_4-36-53
2020-01-31 00:00:00,1,J_5-23-104
2020-01-31 00:00:00,1,J_4-23-85
2020-01-31 00:00:00,0,J_2-23-28
2020-01-31 00:00:00,0,J_1-23-122
2020-01-31 00:00:00,0,J_6-24-111
2020-01-31 00:00:00,0,J_6-24-107
2020-01-31 00:00:00,0,J_1-24-99
2020-01-31 00:00:00,1,J_6-24-57
2020-01-31 00:00:00,0,J_6-25-79
2020-01-31 00:00:00,0,J_8-25-139
2020-01-31 00:00:00,0,J_1-25-109
2020-01-31 00:00:00,0,J_9-25-34
2020-01-31 00:00:00,0,J_1-26-87
2020-01-31 00:00:00,0,J_2-26-51
2020-01-31 00:00:00,0,J_3-26-142
2020-01-31 00:00:00,1,J_2-26-145
2020-01-31 00:00:00,1,J_2-27-130
2020-01-31 00:00:00,0,J_2-27-35
2020-01-31 00:00:00,0,J_2-27-114
2020-01-31 00:00:00,0,J_8-27-98
2020-01-31 00:00:00,0,J_4-27-54
2020-01-31 00:00:00,1,J_1-29-44
2020-01-31 00:00:00,1,J_9-29-147
2020-01-31 00:00:00,0,J_5-30-134
2020-01-31 00:00:00,1,J_3-30-99
2020-01-31 00:00:00,1,J_2-30-149
2020-01-31 00:00:00,1,J_2-31-130
2020-01-31 00:00:00,0,J_3-31-115
2020-01-31 00:00:00,0,J_2-31-43
2020-01-31 00:00:00,1,J_6-32-101
2020-01-31 00:00:00,0,J_1-32-146
2020-01-31 00:00:00,1,J_9-32-42
2020-01-31 00:00:00,1,J_9-32-58
2020-01-31 00:00:00,1,J_2-32-103
2020-01-31 00:00:00,0,J_4-33-32
2020-01-31 00:00:00,0,J_8-34-77
2020-01-31 00:00:00,0,J_5-34-37
2020-01-31 00:00:00,0,J_9-34-37
2020-01-31 00:00:00,1,J_6-34-50
2020-01-31 00:00:00,0,J_1-34-50
2020-01-31 00:00:00,0,J_2-34-78
2020-01-31 00:00:00,0,J_2-35-40
2020-01-31 00:00:00,0,J_4-36-38
2020-01-31 00:00:00,0,J_5-36-53
2020-01-31 00:00:00,1,J_9-36-118
2020-01-31 00:00:00,0,J_4-36-53
2020-01-31 00:00:00,0,J_2-37-51
2020-01-31 00:00:00,0,J_6-37-100
2020-01-31 00:00:00,0,J_4-37-134
2020-02-01 00:00:00,1,J_6-24-111
2020-02-01 00:00:00,0,J_6-24-107
2020-02-01 00:00:00,1,J_1-24-99
2020-02-01 00:00:00,0,J_6-24-57
2020-02-01 00:00:00,0,J_6-25-79
2020-02-01 00:00:00,0,J_8-25-139
2020-02-01 00:00:00,0,J_1-25-109
2020-02-01 00:00:00,1,J_9-25-34
2020-02-01 00:00:00,1,J_1-26-87
2020-02-01 00:00:00,1,J_2-26-51
2020-02-01 00:00:00,0,J_3-26-142
2020-02-01 00:00:00,0,J_2-26-145
2020-02-01 00:00:00,1,J_2-27-130
2020-02-01 00:00:00,0,J_2-27-35
2020-02-01 00:00:00,0,J_2-27-114
2020-02-01 00:00:00,0,J_8-27-98
2020-02-01 00:00:00,0,J_4-27-54
2020-02-01 00:00:00,1,J_1-29-44
2020-02-01 00:00:00,1,J_9-29-147
2020-02-01 00:00:00,1,J_5-30-134
2020-02-01 00:00:00,1,J_3-30-99
2020-02-01 00:00:00,0,J_2-30-149
2020-02-01 00:00:00,0,J_2-31-130
2020-02-01 00:00:00,0,J_3-31-115
2020-02-01 00:00:00,0,J_2-31-43
2020-02-01 00:00:00,1,J_6-32-101
2020-02-01 00:00:00,1,J_1-32-146
2020-02-01 00:00:00,1,J_9-32-42
2020-02-01 00:00:00,1,J_9-32-58
2020-02-01 00:00:00,0,J_2-32-103
2020-02-01 00:00:00,0,J_4-33-32
2020-02-01 00:00:00,1,J_8-34-77
2020-02-01 00:00:00,0,J_5-34-37
2020-02-01 00:00:00,1,J_9-34-37
2020-02-01 00:00:00,1,J_6-34-50
2020-02-01 00:00:00,1,J_1-34-50
2020-02-01 00:00:00,0,J_2-34-78
2020-02-01 00:00:00,0,J_2-35-40
2020-02-01 00:00:00,0,J_4-36-38
2020-02-01 00:00:00,0,J_5-36-53
2020-02-01 00:00:00,1,J_9-36-118
2020-02-01 00:00:00,1,J_4-36-53
2020-02-01 00:00:00,0,J_2-37-51
2020-02-01 00:00:00,0,J_6-37-100
2020-02-01 00:00:00,1,J_4-37-134
2020-02-01 00:00:00,1,J_9-38-126
2020-02-01 00:00:00,1,J_8-38-138
2020-02-01 00:00:00,0,J_3-38-111
2020-02-01 00:00:00,1,J_1-38-34
2020-02-02 00:00:00,1,J_6-25-79
2020-02-02 00:00:00,1,J_8-25-139
2020-02-02 00:00:00,0,J_1-25-109
2020-02-02 00:00:00,0,J_9-25-34
2020-02-02 00:00:00,1,J_1-26-87
2020-02-02 00:00:00,0,J_2-26-51
2020-02-02 00:00:00,1,J_3-26-142
2020-02-02 00:00:00,1,J_2-26-145
2020-02-02 00:00:00,1,J_2-27-130
2020-02-02 00:00:00,0,J_2-27-35
2020-02-02 00:00:00,0,J_2-27-114
2020-02-02 00:00:00,0,J_8-27-98
2020-02-02 00:00:00,1,J_4-27-54
2020-02-02 00:00:00,0,J_1-29-44
2020-02-02 00:00:00,0,J_9-29-147
2020-02-02 00:00:00,1,J_5-30-134
2020-02-02 00:00:00,0,J_3-30-99
2020-02-02 00:00:00,0,J_2-30-149
2020-02-02 00:00:00,0,J_2-31-130
2020-02-02 00:00:00,1,J_3-31-115
2020-02-02 00:00:00,1,J_2-31-43
2020-02-02 00:00:00,0,J_6-32-101
2020-02-02 00:00:00,0,J_1-32-146
2020-02-02 00:00:00,0,J_9-32-42
2020-02-02 00:00:00,0,J_9-32-58
2020-02-02 00:00:00,0,J_2-32-103
2020-02-02 00:00:00,0,J_4-33-32
2020-02-02 00:00:00,0,J_8-34-77
2020-02-02 00:00:00,1,J_5-34-37
2020-02-02 00:00:00,1,J_9-34-37
2020-02-02 00:00:00,1,J_6-34-50
2020-02-02 00:00:00,0,J_1-34-50
2020-02-02 00:00:00,0,J_2-34-78
2020-02-02 00:00:00,1,J_2-35-40
2020-02-02 00:00:00,0,J_4-36-38
2020-02-02 00:00:00,1,J_5-36-53
2020-02-02 00:00:00,0,J_9-36-118
2020-02-02 00:00:00,1,J_4-36-53
2020-02-02 00:00:00,0,J_2-37-51
2020-02-02 00:00:00,0,J_6-37-100
2020-02-02 00:00:00,1,J_4-37-134
2020-02-02 00:00:00,1,J_9-38-126
2020-02-02 00:00:00,0,J_8-38-138
2020-02-02 00:00:00,1,J_3-38-111
2020-02-02 00:00:00,0,J_1-38-34
2020-02-02 00:00:00,0,J_1-39-111
2020-02-02 00:00:00,0,J_6-39-128
2020-02-02 00:00:00,1,J_2-39-34
2020-02-02 00:00:00,0,J_7-39-56
2020-02-03 00:00:00,0,J_1-26-87
2020-02-03 00:00:00,0,J_2-26-51
2020-02-03 00:00:00,0,J_3-26-142
2020-02-03 00:00:00,1,J_2-26-145
2020-02-03 00:00:00,0,J_2-27-130
2020-02-03 00:00:00,1,J_2-27-35
2020-02-03 00:00:00,1,J_2-27-114
2020-02-03 00:00:00,0,J_8-27-98
2020-02-03 00:00:00,0,J_4-27-54
2020-02-03 00:00:00,0,J_1-29-44
2020-02-03 00:00:00,1,J_9-29-147
2020-02-03 00:00:00,0,J_5-30-134
2020-02-03 00:00:00,0,J_3-30-99
2020-02-03 00:00:00,0,J_2-30-149
2020-02-03 00:00:00,0,J_2-31-130
2020-02-03 00:00:00,1,J_3-31-115
2020-02-03 00:00:00,0,J_2-31-43
2020-02-03 00:00:00,1,J_6-32-101
2020-02-03 00:00:00,0,J_1-32-146
2020-02-03 00:00:00,1,J_9-32-42
2020-02-03 00:00:00,0,J_9-32-58
2020-02-03 00:00:00,1,J_2-32-103
2020-02-03 00:00:00,0,J_4-33-32
2020-02-03 00:00:00,0,J_8-34-77
2020-02-03 00:00:00,1,J_5-34-37
2020-02-03 00:00:00,0,J_9-34-37
2020-02-03 00:00:00,0,J_6-34-50
2020-02-03 00:00:00,1,J_1-34-50
